Breathnach,Breathtaking
bomaite,a minute
tomhas,measurement
strainséir,a stranger
crith,shake
mil,honey
príomhoide,principal
ál,brood
teist,proof
muineál,neck
sciathán,wing
léirmheas,review
gníomhaireacht,agency
tástáil,test
bráid,while
léine,shirt
scata,scat
sleamhnaigh,slide
cinnteach,sure
flaitheas,heaven
dátheangach,bilingual
giota,bit
réabhlóid,revolution
bruscar,trash
sochraid,funeral
timpiste,an accident
bialann,a restaurant
feall,betrayal
scair,share
toirt,vol
amadán,fool
síoraí,eternal
foréigean,violence
tríú,third
sciob,quick
daite,colored
stailc,strike
reachtúil,statutory
contúirteach,dangerous
scread,scream
imshaol,environment
maisigh,decorate
cuil,fly
treoraigh,guide
bronntanas,a gift
ga,en
tubaiste,disaster
ara,say
roth,wheel
sona,happy
seachtó,seventy
tarraingt,pull
gearrscéal,short story
bratach,flag
réigh,ice
easnamh,deficiency
léacht,a lecture
sásamh,satisfaction
dealbh,statue
bóithrín,cowgirl
soir,to the east
maighdean,virgin
faraor,sorry
cogar,whisper
tanaí,thin
mill,mill
H,H
cruthaitheach,creative
plaisteach,plastic
hata,hat
seisear,six people
oibrí,a worker
suite,situated
cinniúint,destiny
poblachtach,republican
muise,muse
campa,camp
clochán,bell tower
triomaigh,dry up
cumhachtach,powerful
bothán,a hut
tairiscint,offer
bradán,salmon
ósta,inn
áirithigh,book
foghlaimeoir,a learner
srón,nose
oscailt,opening
óir,gold
caipín,cap
cúng,narrow
béic,yell
dáilcheantar,constituency
rúnda,confidential
togha,election
déagóir,teenager
scríob,scratch
véarsa,verse
pas,pass
bos,clap
soitheach,a vessel
comhordaigh,coordinate
feamainn,seaweed
fál,a fence
Oilimpeach,Olympic
iontaobhas,trust
dearfach,positive
dúnta,closed
eochair,key
ábhartha,relevant
rothar,bicycle
seanad,senate
turasóir,tourist
laghdú,reduction
diosca,disc
teicniúil,technical
daonlathas,democracy
cothabháil,maintenance
lios,courtyard
fís,vision
tabhairt,giving
cléir,clergy
uillinn,angle
glasra,vegetable
gnéas,sex
soicind,seconds
gas,stem
nead,nest
comhairleach,advisory
órga,golden
gasta,fast
táirg,product
lann,blade
bréagach,false
téip,tape
faobhar,favor
breithnigh,consider
rann,rhyme
ise,she
bríste,trousers
stoirm,storm
ógánach,a young man
sáirsint,sergeant
coinneal,candle
déanmhas,construction
seirbhíseach,a servant
gníomhaire,agent
míbhuntáiste,disadvantage
min,min
allas,sweat
briseadh,break
sáile,salt water
lámhscríbhinn,manuscript
bá,bay
díoltas,revenge
dialann,a diary
gual,coal
macánta,honest
Samhna,November
Rómhánach,Roman
pionta,a pint
fuaigh,sew
achrann,confrontation
trócaire,mercy
doirt,pour
méadar,meter
lánaimseartha,full time
réasúnach,reasonable
ísligh,come down
iontráil,entry
fearann,domain
brionglóid,a dream
feirmeoireacht,farming
aireacht,ministry
folúntas,vacancy
léaráid,diagram
fánach,trivial
ríomhaireacht,computing
sábháilte,safe
sruthán,burn
dúlra,nature
scaitheamh,throw away
damáiste,damage
mear,fast
aighneas,dispute
tiubh,thick
reáchtáil,run
finné,witness
ciontaigh,convict
foilseachán,publication
athbheochan,revival
milleán,to blame
urchar,shot
all,all
gearradh,cutting
botún,mistake
slánaigh,heal
albam,album
iúr,fresh
píopa,pipe
iascach,fishery
bríomhar,lively
lárionad,centre
feiscint,see
togra,proposal
toitín,a cigarette
fathach,giant
uan,lamb
dílseacht,loyalty
bata,stick
conspóid,dispute
coiriúil,criminal
éadrom,light
ársa,ancient
F,F
gabhar,a goat
coróin,crown
ceiliúradh,celebration
aingeal,angel
deamhan,demon
id,id
E,E
leictreach,electric
óráid,a speech
blais,taste
láimhseáil,handling
bricfeasta,breakfast
tasc,task
cúinse,occasion
foirmiúil,formal
iníoctha,payable
grád,grade
fearas,appliance
oibleagáid,obligation
idirdhealú,distinction
torann,noise
seach,instead
márach,tomorrow
cró,aperture
neach,a person
scanraigh,scare
infheidhme,applicable
baintreach,a widow
glao,call
lasair,flame
banaltra,a nurse
speiceas,species
aistriú,transfer
rochtain,access
deifir,hurry up
faill,chance
dlínse,jurisdiction
cean,love
scáthán,a mirror
moille,delay
glaoch,call
figh,knit
milis,sweet
neamhspleáchas,independence
maistín,master
tarbh,bull
túr,tower
gramadach,grammar
dlíthiúil,legal
giolla,jilla
plúr,flour
múnla,model
muileann,mill
ailtireacht,architecture
uachtarach,superior
ainmneach,nominal
méara,Mayor
réab,burst
coiteann,common
créatúr,creature
leithreas,toilet
fíochmhar,fierce
brabús,profit
fíric,a fact
buama,bomb
móid,plus
sliogán,shell
baist,baptism
crios,belt
grán,grain
dífhostaíocht,unemployment
leaid,lad
líníocht,drawing
críonna,wise
laistiar,behind
cloí,to obey
aoibhneas,joy
fiúntach,worthy
tíreolaíocht,geography
lúthchleasaí,an athlete
sárú,violation
dána,naughty
luí,lie
meath,decay
siombail,symbol
truailligh,corrupt
státseirbhís,civil service
salann,salt
imeartha,played
réal,star
oide,a teacher
cuimhneachán,memorial
coll,col
misean,mission
mallaibh,slow down
cosantóir,defender
sean-nós,old fashioned
ramhar,fat
caladh,harbor
gann,scarce
cóirigh,dress up
luch,mouse
feis,male
comrádaí,comrade
impireacht,empire
cairdiúil,friendly
taitneamhach,pleasant
freasúra,opposition
eabhar,ivory
acra,acres
substaint,substance
filleadh,to return
cruthú,creation
gadhar,a dog
táin,that's it
geilleagar,economy
múinteoireacht,teaching
náisiúnaí,national
coirnéal,corner
col,col
fógraíocht,advertising
staraí,historian
Tríonóid,Trinity
ridire,knight
pill,pill
uaim,from me
muirear,charge
éascaigh,facilitate
céasadh,torture
aosta,old
bainteach,involved
mionlach,minority
caipiteal,capital
goil,boil
cáis,cheese
sceach,hedge
friotal,quote
brónach,sad
siúcra,sugar
eangach,grid
teannas,tension
soiscéal,gospel
léas,lease
sionnach,fox
macalla,echo
éagóir,injustice
prionsa,prince
seilg,hunting
goill,appetite
beacht,precise
mallacht,a curse
ceolchoirm,concert
cliste,clever
séimh,peace
suntas,significance
cuntar,counter
scolaíocht,schooling
ionadaíocht,representation
tearmann,refuge
coimirce,protection
feil,feil
creach,prey
bródúil,proud
dearna,did
tuirling,landing
beairic,barracks
scíth,rest
gean,affection
bunú,establishment
seanfhocal,proverb
dliteanas,liability
oileánach,insular
lúcháir,joy
puinn,puns
cnag,knock
leithead,width
malartaigh,exchange
léachtóir,lecturer
diúltach,negative
fanacht,stay
scáileán,screen
rialú,control
rón,seal
clochar,convent
dada,nothing
gnás,custom
beár,a bar
gadaí,a thief
maise,beauty
éalú,escape
imirt,play
saolaigh,worldly
fabhar,favor
géarchéim,crisis
trasnaigh,cross
dearfa,positive
leathar,leather
téad,string
sioc,frost
múnlaigh,model
seachaid,delivered
measartha,moderate
orlach,inch
sceith,spawn
ochtó,eighty
clis,broken
fréamh,root
príomhchathair,capital city
scoláireacht,scholarship
airgeadra,currency
cuimse,comprehensive
eolach,familiar
tais,damp
nath,expression
iarsma,remnant
claíomh,a sword
brollach,chest
ainmfhocal,noun
comharchumann,cooperative
mórchuid,a large part
réasún,reason
grásta,grace
craic,crack
clasaiceach,classic
taoide,tide
ballraíocht,membership
misinéir,missionary
corr,odd
tuí,straw
dua,two
re,re
cliabh,crate
ullamh,ready
gaolmhar,relative
leoraí,lorry
olann,wool
sloinne,last name
meangadh,smile
Spáinneach,Spanish
spioradálta,spiritual
faiche,lawn
oiriúnú,adaptation
Iosrael,Israel
súigh,sit down
dob,dob
bob,bob
brostaigh,hurry up
ceannach,purchase
seanadóir,a senator
siopadóireacht,shopping
comhoibriú,cooperation
leabhair,books
deatach,smoke
leáigh,melt
comóir,come together
gúna,a dress
inbhear,estuary
rannpháirteach,participating
comhrialtas,a coalition government
díobháil,injury
clos,close
tarrtháil,rescue
comhghleacaí,a colleague
tugtha,given
dídean,shelter
inse,tell
piléar,bullet
pearsantacht,personality
dóchasach,hopeful
aturnae,attorney
docht,rigid
fia,deer
aduaidh,north
sealbhóir,holder
searmanas,ceremony
greannmhar,funny
compordach,comfortable
réamhrá,introduction
meáigh,weigh
iomláine,completeness
gráigh,love
leid,hint
ailse,cancer
canna,can
faire,watch
cúr,foam
cnaipe,button
ruathar,raid
dleathach,legal
leabhrán,booklet
faillí,negligence
duille,leaf
eallach,cattle
feasach,aware
fíneáil,fine
seafóid,Seaweed
mál,problem
caoch,everyone
síoda,silk
seachtrach,external
cam,cam
boc,buck
eadar,between
intleacht,intelligence
measúnacht,assessment
cumha,nostalgia
comaoin,consideration
aeráid,climate
sciath,shield
curadh,champion
dorn,fist
caife,coffee
sólás,comfort
sáith,soaked
dos,dos
custam,custom
lipéad,label
mí-ádh,bad luck
poiblíocht,publicity
lus,lus
ráfla,a rumor
aerach,gay
achomair,summary
tochail,digging
acadamh,academy
dílseoir,loyalist
garsún,valet
feisire,a member
cairdeas,friendship
Ceanada,Canada
tosaíocht,priority
truailliú,pollution
siúlóid,a walk
seic,check
cuach,cuckoo
leisce,hesitation
fírinneach,truthful
cogaíocht,warfare
péinteáil,painting
leictreonach,electronic
fóin,phones
cód,code
áitigh,insist
cléireach,clerk
clúiteach,famous
ab,ab
des,des
sara,sara
tromchúiseach,serious
Críostaíocht,Christianity
fial,generous
airne,arne
feidhmiúchán,implementation
liostaigh,list
deimhniú,confirmation
dearadh,design
bídeach,tiny
tograch,proposal
comharsanacht,neighborhood
scóráil,score
altóir,altar
alcól,alcohol
lách,milk
ámh,however
síntiús,subscription
coileach,cock
treibh,a tribe
crúb,hoof
bród,pride
luibh,herb
faoi cheann,under one
cuimsigh,include
tnúth,looking forward
ifreann,hell
mapa,map
eisceacht,an exception
comhlánaigh,complete
ionadaigh,representatives
oighear,ice
bacach,lame
pléisiúr,pleasure
bís,spiral
gé,goose
cearr,wrong
smál,stain
rabhadh,warning
slog,slog
leon,lion
marcáil,marking
macasamhail,replica
tacht,choke
meaisín,machine
ceamara,camera
slabhra,chain
folláin,healthy
scanradh,scare
tíos,below
ullmhúchán,preparation
áil,beautiful
tuile,flood
cleite,a feather
tórramh,rush
aol,lime
gile,brightness
maoirseacht,supervision
comhaimseartha,contemporary
dámh,faculty
cual,cual
treise,stronger
feiliúnach,suitable
anlann,sauce
comóradh,anniversary
cic,kick
práinneach,urgent
cac,shit
coinín,a rabbit
inniúil,competent
beach,bee
labhairt,speak
céatadán,percentage
éindí,nothing
impigh,beg
meisce,drunk
tuirse,fatigue
dóiteán,ritual
eachtrannach,a foreigner
baileach,town
paidrín,prayer
nimh,poison
díograis,enthusiasm
reiligiún,religion
stáitse,stage
cóisir,a party
osna,sigh
reoigh,freeze
míshásta,unhappy
achtachán,enactment
liacht,medicine
treabh,tribe
anoir,tonight
dréacht,draft
leannán,lover
dánlann,gallery
sainiúil,distinctive
paisinéir,passenger
iarnród,railway
stuama,prudent
sciar,share
básaigh,die
ceartaigh,correct
próiseáil,processing
turgnamh,an experiment
cúitigh,compensate
aintín,aunt
pluais,cave
ealaíonta,artistic
millteanach,destructive
cócaireacht,cooking
cathain,when
plána,plane
moch,sorry
blasta,delicious
bainis,wedding
naíonán,an infant
taibhse,ghost
iniúchóir,auditor
seachtainiúil,weekly
rithim,rhythm
aisíoc,refund
dúnmharú,murder
geis,hey
cuimhneach,memorable
éigeandáil,emergency
mearbhall,confused
gealltanas,promise
gúm,gum
beola,lips
ceapaire,a sandwich
comhad,file
creat,framework
íle,many
cis,cis
cróga,brave
mothú,feeling
thusa,you
Bíobla,Bible
comhlachas,association
aoibh,smile
sicín,chicken
inchinn,brain
Atlantach,Atlantic
foilsitheoir,publisher
matamaitic,mathematics
mórthimpeall,around
fásach,desert
snaidhm,a knot
marfach,fatal
V,V
borr,borr
cothromaíocht,balance
léiritheoir,producer
tionsclaíocht,industry
taom,attack
eala,swan
bearr,top
eaglasta,ecclesiastical
fraoch,heather
slachtmhar,tidy
díomhaoin,idle
éigeas,emergency
clóigh,type
féith,a vein
troscán,furniture
bleachtaire,detective
dathúil,handsome
ortha,them
cime,what
toll,hole
forás,development
faisean,fashion
uirbeach,urban
adharc,horn
fuascail,release
barántas,warranty
péintéir,painter
masla,insult
caillteanas,loss
meánaois,middle age
deichniúr,ten people
cónra,coffin
stró,trouble
sainigh,define
singil,single
ceannaghaidh,head
bolscaireacht,propaganda
stiúideo,studio
istoíche,at night
coinsias,conscience
salm,psalm
míol,a whale
trian,a third
impire,emperor
maor,warden
marú,kill
tarchuir,transmission
stóráil,storage
díograiseach,enthusiastic
tuisceanach,considerate
coimhthíoch,alien
cnocán,a hill
prós,prose
dhein,did
ceilt,hide
príomha,primary
rinc,rink
tosaí,start
staon,abstain
goile,appetite
deoise,diocese
moltach,suggestive
barraíocht,too much
simpligh,simplify
anraith,soup
dleacht,duty
neacht,niece
cuidiú,help
gnóthas,business
úsáideach,useful
craoltóir,broadcaster
righin,stiff
cith,a shower
dreach,view
tuama,tomb
lochán,a pond
tionsclaíoch,industrial
lúthchleas,athletic
tarraingteach,attractive
seachtar,seven
cruachás,hard case
ceannasaí,commander
ciallmhar,wise
rugbaí,rugby
lámhach,shooting
pacáiste,package
cineálta,kind
ceirnín,record
oideas,recipe
girseach,boy
eachtraigh,foreigners
fágtha,left
faoistin,confession
rópa,rope
sainmhíniú,definition
splanc,flash
uacht,will
peata,pet
searbh,bitter
foraois,forest
suan,sleep
cleamhnas,affinity
ministir,minister
éigeantach,mandatory
tírdhreach,landscape
camchuairt,tour
athnuachan,refresh
leic,cheek
saoráid,facility
cúlaigh,retreat
time,time
toilteanach,willing
peileadóir,footballer
cóiríocht,accommodation
cóipleabhar,copybook
mias,a dish
laige,weakness
armtha,armed
cliant,client
stoca,sock
siúr,sister
cnó,nut
dlús,density
ailt,articles
ligh,lick
fráma,frame
bunreachtúil,constitutional
pátrún,patron
taighd,research
scaif,scarf
príosúnacht,imprisonment
cnuasaigh,clusters
compánach,companion
seanathair,grandfather
péintéireacht,painting
aireach,careful
ascaill,avenue
tachtach,choking
draoi,wizard
seirbheáil,serve
scornach,throat
beann,mountain
both,booth
tré,through
X,X
eolaíoch,scientific
cúntóir,assistant
caid,what
sann,assign
laoi,lee
feisteoir,fitter
urraíocht,sponsorship
ton,tone
glóir,glory
teilg,cast
dair,oak
fiúntas,worth
ceartlár,center right
níochán,wash
íoctha,paid
sástacht,satisfaction
glic,clever
ceadaithe,approved
siocair,ice cream
saorstát,free state
mithid,neither
marg,marg
gleoite,cute
amaideach,silly
comhthionól,assembly
péist,a worm
luasc,swing
féasta,a feast
tuairisceoir,reporter
follasach,obvious
oiriúint,adaptation
óid,ode
dé,god
gus,until
cairdinéal,cardinal
oibreachas,works
géilleadh,surrender
tubaisteach,disastrous
broinn,womb
cathú,temptation
ala,ala
léachtaí,lectures
úinéireacht,ownership
gunnadóir,gunner
píobaire,a piper
arae,array
séala,seal
scilling,shilling
seiceáil,check
buaile,hit
ráth,success
racht,rush
bualadh,hit
imníoch,anxious
dornán,a handful
gleo,call
dúthracht,dedication
loit,lesions
ídigh,consume
tionónta,tenant
deisigh,repair
toghadh,election
snáth,yarn
uaimh,cave
galf,golf
lem,with me
sóisearach,junior
inchurtha,assignable
casóg,cassock
tíolaic,convey
inniúlacht,competence
comhairligh,advise
suaimhneach,relaxed
eiseamláir,model
mí-úsáid,abuse
achoimre,summary
treisigh,reinforce
éanlaith,birds
foscadh,shelter
cuisle,pulse
oilte,educated
fara,where
easaontas,disagreement
amhrasach,suspicious
iriseoireacht,journalism
spreagadh,encourage
uachtaránacht,presidency
corrach,odd
smior,bone marrow
ochtar,eight
teallach,fireplace
dea,good
ríon,river
cúisí,accused
baolach,dangerous
urraim,respect
uaireadóir,a watch
caighdeánach,standard
seimineár,seminar
tomhaltóir,consumer
fionraigh,suspend
Albanach,Scottish
samplach,example
cúisigh,accuse
taisme,an accident
císte,cake
ireas,magazine
abhcóide,advocate
pobalbhreith,poll
curach,a canoe
dosaen,a dozen
dúnmharaigh,murder
tairseach,threshold
millteach,destructive
fuaraigh,cool down
aontacht,unity
pic,pic
bardas,municipality
tacsaí,taxi
léan,Read
aoir,satire
cuas,cavity
indéanta,feasible
flúirseach,abundant
náisiúnachas,nationalism
portráid,a portrait
geansaí,sweater
cuaird,circuit
buanaigh,persevere
cuar,curve
ros,rose
dhi,for her
comhaltas,membership
géibheann,gets
ginearál,general
breithiúnach,judicial
práinn,urgent
stócach,stoic
cumadh,composition
marcach,rider
sú,juice
sreang,wire
tarlú,happen
balbh,mute
cothú,nutrition
leanacht,continuity
arbhar,corn
saolta,lives
féiniúlacht,identity
púdar,powder
léig,league
sonas,happiness
U,U
achainí,petition
loinnir,we can see
daonáireamh,census
péas,pea
seift,trick
beoir,beer
lampa,lamp
otharlann,hospital
colscaradh,divorce
múr,wall
mana,motto
mórtas,pride
áiteamh,persuasion
morálta,moral
tóraigh,search
beannaithe,blessed
cliabhán,cradle
aigéan,ocean
an-,very
meaig,ok
caifé,cafe
gruama,gloomy
feistigh,fit
aistritheoir,translator
cruinneas,accuracy
machaire,plain
iargúlta,remote
féasóg,beard
éirim,intelligence
beathaisnéis,biography
soiléirigh,clarify
neodracht,neutrality
túis,smell
comhla,valve
leatrom,discrimination
biseach,spiral
lasc,switch
strae,stray
mamaí,mom
damh,an ox
breosla,fuel
sclábhaí,a slave
ardeaspag,archbishop
meastachán,estimate
moll,moll
umhal,humble
mionn,oath
cumadóireacht,composition
innealtóireacht,engineering
tapaigh,hurry up
comharba,successor
cúrsáil,cruise
tairne,nail
gearánach,complaining
cinnteacht,certainty
deighilt,separation
crosfhocal,crossword
meanma,morale
baiste,baptism
cruatan,hardship
músaem,museum
comhaireamh,count
soláthraí,supplier
aontachas,accession
creidiúint,believe
cíoch,breast
coisc,prevention
réimeas,reign
rianaigh,tracks
blúire,fragment
ionraic,honest
ciorcad,circuit
núicléach,nuclear
cuairteoir,visitor
cláraitheoir,registrar
script,script
muin,top
lia,doctor
beocht,animate
móramh,great
mais,mass
tuata,secular
téamh,heating
ceannfort,superintendent
seachrán,distraction
fearthainn,I will
craolachán,broadcast
eagarthóireacht,editing
bloc,block
stuaim,prudent
inmhe,inside
sníomh,spinning
cathartha,civil
conspóideach,controversial
éagmais,absence
íobairt,sacrifice
scaradh,separation
dreap,climb
bheir,giver
adhlaic,burial
meafar,metaphor
ceanúil,affectionate
ardteistiméireacht,leaving certificate
nimhneach,hurt
lú,less
uatha,singular
maille,together
dréachtaigh,draft
cuardach,search
seilf,shelf
síoraíocht,eternity
iománaíocht,hurling
pearsanra,personnel
toirmeasc,prohibition
soilsigh,illuminate
tiomáint,drive
cruaidh,hard
léithi,with her
bodhar,deaf
leoga,lega
achtaigh,enact
Galltacht,Bleeding
bruith,cooked
ráithe,quarter
orgánach,organic
teifeach,fugitive
nócha,ninety
neamhaird,ignored
neamhghnách,unusual
toscaireacht,delegation
aiféala,regret
santaigh,be selfish
foirfe,perfect
brocach,badger
molt,recommend
gonta,concise
cár,where
colm,dove
caomhnú,conservation
reacaire,reaper
cneasta,good
claonadh,tendency
cóiste,coach
iomrá,mention
alltacht,extravagance
daonnacht,humanity
tuilleamh,earnings
sláintiúil,healthy
dreas,dress
Laidin,Latin
feargach,angry
luaidhe,lead
fuisce,whisky
déirc,alms
folt,Volt
máirseáil,march
ceimiceach,chemical
innealtóir,an engineer
seanchaí,an old woman
saotharlann,laboratory
bior,tip
borb,savage
feadóg,a whistle
bochtán,poor
caillte,lost
ait,where
adamh,atom
goin,steal
díobh,of them
fearacht,manhood
cosmhuintir,co-workers
feidhmeannas,function
téarmaíocht,terminology
ciumhais,edge
cuaille,pole
gabhal,catch
tollán,tunnel
múinte,taught
éadóchas,despair
oigheann,oven
gread,greed
leann,ale
comhlíonadh,compliance
séarachas,sewage
coimeádach,conservative
neamhnigh,void
paiste,patch
meil,meil
déantús,manufacture
craoladh,broadcast
diúltú,refuse
meitheal,group
forálacha,provisions
triantán,triangle
olcas,evil
íochtarach,lower
teangeolaíocht,linguistics
cloígh,adhere
carbón,carbon
fuadar,bustling
urnaí,prayer
páirtaimseartha,part time
costasach,expensive
fuinniúil,energetic
mórshiúl,procession
ainnis,misery
scannal,scandal
oráiste,orange
lé,with
gliondar,cheer
imleabhar,volume
comhfhreagras,correspondence
bídh,will
gortú,injury
cearn,corner
feisteas,outfit
foirmle,formula
cráifeach,pious
poitín,potion
dollar,dollar
foighne,patience
mídhleathach,illegal
bunaitheoir,founder
cruthúnas,proof
síolraigh,descend
barrach,tow
pláinéad,planet
iolra,plural
lofa,rotten
lobh,rot
oth,sorry
tráthúil,timely
deighil,division
scadán,herring
fichiú,twentieth
mám,mom
gnúis,face
naomhóg,saint
aisteoireacht,acting
billiún,billion
péint,paint
staic,stack
tolg,couch
earc,recruit
fothrach,ruin
muinteartha,family members
seanmháthair,grandmother
gobharnóir,governor
marthain,existence
buair,worry
stábla,stable
babhla,a bowl
seabhac,a hawk
tocht,mattress
unsa,oz
stól,stool
sop,sop
meabhrach,mental
ganntanas,scarcity
doimhneacht,depth
iomaitheoir,competitor
fostú,employment
béasach,polite
deoraí,tears
scag,filter
compántas,company
coibhneas,relationship
sibhialtacht,civilization
proifisiúnta,professional
urrús,security
breoigh,boil
bácáil,baking
cumasc,merge
scioból,barn
stróic,tear
taobhaigh,sides
leamh,bored
dóite,burnt
criú,crew
ocsaigin,oxygen
naíonra,nursery school
tíogar,tiger
toise,dimension
cantal,chant
údarásach,authoritative
daidí,daddy
cúilín,a goal
gealt,crazy
veain,a van
gairmoideachas,vocational education
pribhléid,privilege
tonna,tons
fud,wide
feithid,an insect
comhall,co
tólamh,consumption
Z,Z
ribe,trap
focla,word
snáithín,fiber
dochreidte,incredible
oideachasúil,educational
saint,greed
ding,wedge
borradh,boom
barúlach,opinion
díolachán,sale
beathaigh,feed
buicéad,bucket
árthach,a vessel
grean,smile
rós,rose
moltóir,referee
cóngar,near
lána,lane
tuairimíocht,speculation
aerárthach,aircraft
só,luxury
iomráiteach,famous
ceartas,justice
calafort,port
aidiacht,adjective
faoileán,seagull
aoire,shepherd
fonnmhar,eager
néata,neat
ordóg,thumb
lao,calf
céas,torture
slad,slad
íde,even
liopa,lip
traoch,trough
sleamhain,slippery
finne,you
úrnua,brand new
steall,syringe
béar,a bear
téis,heat
suaith,disturbance
tréad,herd
buamáil,bombing
pasáiste,passage
fiosrach,curious
náireach,shameful
céimí,graduate
creim,crime
sócmhainn,an asset
fuadaigh,kidnap
smachtaigh,control
deasghnáth,ritual
rannpháirtíocht,participation
míorúilt,a miracle
fuílleach,residual
ceardaí,craftsman
aguisín,appendix
gnéasach,sexual
spota,spot
bruíon,bruin
lonrach,shiny
gnáthóg,habitat
snáthaid,needle
iarsmalann,museum
nathair,snake
feasacht,awareness
líonmhar,numerous
constaic,obstacle
bogadh,move
soilse,lights
róst,roast
bé,baby
comhaontas,an agreement
drochmheas,disrespect
morgáiste,mortgage
scannánaíocht,filmmaking
athbheoigh,revive
donas,good
fionnadh,fur
cartlann,archive
cillín,a cell
folc,bath
neirbhíseach,nervous
tráchtaire,commentator
daoineach,human
liobrálach,liberal
ansa,ansa
géarghá,urgent need
ailtire,an architect
dréimire,ladder
drochuair,unfortunately
dáileadh,distribution
taistealaí,a traveller
smaointeach,thoughtful
ginmhilleadh,abortion
glórach,loud
luaithe,sooner
forlíonadh,supplement
bochtaineacht,poverty
síochánta,peaceful
ciníochas,racism
codarsnacht,contrast
scoite,isolated
coirm,crime
milseán,sweet
cliathán,side
scuaine,queue
iorras,I'm sorry
misniúil,courageous
gríosaigh,urge
camán,what a crook
stampa,stamp
bran,bran
iallach,forced
drogall,reluctance
iontaoibh,trust
bithiúnach,organic
dúthrachtach,diligent
ainmniúchán,nomination
teangan,language
cré-umha,bronze
díog,ditch
leomh,dare
caor,sheep
imoibrigh,reacted
praiseach,a mess
imirceach,migrant
coinneáil,keep
gála,gale
Éamann,Eman
cinsireacht,censorship
craobhscaoil,branch
léirmheastóir,critic
rabharta,said
púca,puka
cáca,cake
aga,time
fail,available
chóir,should
araile,etc
indíreach,indirect
comhghairdeas,congratulations
conraitheoir,contractor
sciorr,slip
idéal,ideal
dínit,dignity
gad,thief
píce,pic
maorga,majestic
trucail,truck
monatóireacht,monitoring
ceanncheathrú,headquarters
ilghnéitheach,multifaceted
scréach,scream
cipín,cap
ró,too
canónach,canonical
suirbhéireacht,surveying
comhdhéanamh,composition
nua-aoiseach,modern
páirceáil,parking
daoradh,condemned
saill,fat
fócas,focus
doicheall,resentment
máistreás,mistress
cónaitheach,resident
muintearas,belonging
deoraíocht,exile
achrannach,confrontational
tráchtaireacht,commentary
gealgháireach,bright
cófra,chest
aspal,apostle
tum,tum
tráchtas,thesis
biorán,pin
gol,cry
inghlactha,acceptable
deimhneach,positive
ardeaglais,cathedral
bailitheoir,collector
pálás,palace
náirigh,shame
bádóir,boatman
barróg,hug
taistil,travel
caiseal,cashew
eanach,fen
rangaigh,class
léannta,scholars
clais,pit
ponc,dot
éasc,fish
slios,side
brainse,branch
aigéad,acid
foilsitheoireacht,publishing
athnuaigh,refresh
aonarach,solitary
bréagán,a toy
próifíl,profile
uireasa,lack
tragóid,a tragedy
téarmach,term
airdeall,caution
ainmní,nominee
nóin,noon
spreagúil,exciting
gliomach,lobster
feitheamh,wait
carthanacht,charity
foraoiseacht,forestry
urramaigh,respect
teachtaire,messenger
sall,fat
ionradh,an invasion
dalladh,dazzle
féilire,calendar
fileata,poetic
tuiseal,case
cócaráil,cooking
fleá,flea
smut,smut
guí,pray
spúnóg,a spoon
fónta,sound
copar,copper
staidreamh,statistics
diagacht,theology
ceannteideal,heading
bairille,barrel
aicíd,acid
formheas,approval
miotas,a myth
gheibh,gets
consan,consonant
pár,par
Oráisteach,Orange
aclaíocht,exercise
naonúr,nine people
léithe,read
ríméad,really
ofráil,offer
ciliméadar,kilometer
múineadh,teaching
ceannaitheoir,buyer
spíon,thorn
saoi,sage
laetha,days
cuirtín,curtain
cearnach,square
coitiantacht,commonality
fiosracht,curiosity
cumhdaigh,cover up
mairnéalach,sailor
infheistigh,invest
freastalaí,server
plódaigh,crowded
stuif,stuff
oidhre,heir
flaithiúil,generous
giall,hostage
gafa,caught
salachar,dirt
réiteoir,referee
gamhain,vagabond
togair,raise
snasta,polished
coire,boiler
idirghabháil,intervention
staitistic,statistic
leithinis,peninsula
diaga,divine
gráin,hate
ród,road
deasca,desks
deirge,red
toghchánaíocht,election
maslaigh,insult
ordanás,ordinance
oinniún,onion
th,th
sleá,a spear
sámh,peace
báúil,sympathetic
cinnire,head
scamhóg,lung
fiabhras,fever
peitreal,petrol
géaraigh,sharpen
siollabas,syllabus
sclábhaíocht,slavery
giorria,hare
spréigh,spark
critic,critic
muis,we
char,char
nod,nod
dís,them
rathúil,successful
sailéad,salad
moráltacht,morality
leanúnachas,continuity
araltas,heraldry
cuimsiú,inclusion
crochadh,hung
toirmisc,prohibition
féarach,pasture
ciap,cap
eisceachtúil,exceptional
ionchúiseamh,prosecution
idirdhealaigh,differentiate
mart,mart
sodar,solder
modúl,module
súd,juice
corrán,crescent
Ceatharlach,Carlow
Ard-Fheis,Ard-Feis
coirpeach,criminal
comhtháite,integrated
traenálaí,trainer
oilithreacht,pilgrimage
dátheangachas,bilingualism
corparáid,corporation
compord,comfort
tosú,start
deasc,desk
deoin,willingness
uaine,green
buaic,peak
leadóg,tennis
ceannasaíocht,leadership
eachtraíocht,adventure
feiceálach,conspicuous
neamhshuim,indifference
préachán,crow
strus,stress
sábh,saw
righ,king
anró,grief
airc,arc
torthúil,fruitful
coileán,puppy
cainéal,channel
gabháltas,holding
beartaíocht,behavior
bradach,pirate
Spáinnis,Spanish
éigse,ex
stóras,warehouse
cearrbhach,gambling
ingearach,vertical
díothaigh,eliminate
Normannach,Norman
